A_AA,A_AT,A_CA,A_GC,A_TC,A_TT,C_AC,C_GA,C_TT,G_AG,G_AT,G_CG,G_GA,G_GC,G_GG,G_TC,G_TT,T_AT,T_CC,T_GA,T_GC,T_GG,T_TT,k-tsallis12.3,k-tsallis22.3,k-tsallis32.3,k-tsallis42.3,k-tsallis52.3
0.07226774569432398,-0.3282966107633057,-0.26195321494968205,-0.3935500927830373,-0.5728160473151205,-0.12047695564736573,-0.4476086282189812,-0.4969453559451589,-0.24403662213639649,-0.4095847227753459,-0.30231338065481034,-0.47209037336384896,-0.24812111334924278,-0.5325159280495789,-0.49911463873166284,-0.5717273248394174,-0.4640438356939872,-0.16379121660353985,-0.45381681541592733,-0.38536049856399035,-0.4837289521931159,-0.38841395198836887,-0.21456609167996352,-0.2610265078902223,0.14249105390077446,0.11862792230961178,0.3849640449801283,0.5356480575873148
-0.3564113821742798,-0.3282966107633057,-0.09293025054457199,-0.0839141174523317,-0.47358707274703654,-0.4904120782822182,-0.4476086282189812,-0.02733199457698374,-0.11906561158518758,-0.18421238410135024,-0.22163465636963087,-0.08837401106914956,-0.3745772850258258,-0.17933960104397137,-0.09649778214489223,-0.37972110766195055,-0.3060671733685994,-0.16379121660353985,-0.18923113673337255,-0.18262549047287877,0.1414591131172716,-0.5069824215427131,-0.4768693700334552,0.44618298202949147,0.46378200125305535,0.6702815020938078,0.9636192541063259,1.0819793984089998
-0.3564113821742798,-0.42648463453246854,-0.43097617935479204,-0.3935500927830373,-0.3743580981789526,0.0028347518975851004,-0.4476086282189812,-0.4969453559451589,0.13087640951723023,-0.3645102550405468,-0.30231338065481034,-0.47209037336384896,-0.33242522780029815,-0.5325159280495789,-0.4096442261568249,-0.18771489048448378,-0.4640438356939872,0.23982333131328684,-0.5420120416434456,-0.2502038265032493,-0.4837289521931159,-0.44769818676554096,-0.08341445250321768,0.3410602099560621,0.5957308271711839,0.6818529783339222,0.6941092459802903,0.6685525216825415
-0.28496486086284584,-0.42648463453246854,-0.515487661557347,-0.3316228977168962,-0.47358707274703654,-0.24378866319231654,-0.3220794176547038,-0.362770109839966,-0.6189496537900232,-0.45465919051014503,-0.5443495535103486,-0.34418491926561584,-0.2902731705747705,-0.5325159280495789,-0.4543794324442439,-0.5717273248394174,-0.3060671733685994,-0.2646948535827465,-0.5420120416434456,-0.4529388345943609,-0.4837289521931159,-0.44769818676554096,-0.08341445250321768,0.27530268123676066,0.12156895284792343,-0.18745325496349924,0.03987241666932363,0.14092465698541382
-0.42785790348571373,-0.13192056322497997,-0.43097617935479204,-0.4554772878491784,-0.5728160473151205,-0.613723785827169,-0.5731378387832584,-0.4969453559451589,-0.3690076326876054,-0.3194357873057476,-0.30231338065481034,-0.47209037336384896,-0.2059690561237151,-0.17933960104397137,-0.27543860729456804,-0.5717273248394174,-0.3850555045312933,-0.46650212754115983,-0.5420120416434456,-0.4529388345943609,-0.4837289521931159,-0.38841395198836887,-0.6080210092102011,0.01455507855362998,0.13478994795078925,0.3481944873455275,0.34348652394632767,0.3913581577017035
-0.4993044247971477,-0.42648463453246854,-0.515487661557347,-0.5174044829153196,-0.5728160473151205,-0.613723785827169,-0.5731378387832584,-0.4298577328925624,-0.3690076326876054,-0.45465919051014503,-0.5443495535103486,-0.5360431004129655,-0.45888139947688117,-0.24997486644509287,-0.4096442261568249,-0.5717273248394174,-0.5430321668566811,-0.46650212754115983,-0.5420120416434456,-0.4529388345943609,-0.4837289521931159,-0.38841395198836887,-0.6080210092102011,-2.1453869366912053,-3.036290517287942,-2.8315793630254324,-3.1090233498272544,-3.1373100606598947
-0.4993044247971477,-0.5246726583016313,-0.515487661557347,-0.5174044829153196,-0.5728160473151205,-0.613723785827169,-0.3220794176547038,-0.4969453559451589,-0.4939786432388143,-0.4997336582449442,-0.5443495535103486,-0.47209037336384896,-0.45888139947688117,-0.4618806626484574,-0.4096442261568249,-0.5717273248394174,-0.4640438356939872,-0.5674057645203665,-0.3656215891884091,-0.5205171706247315,-0.3795309413080513,-0.5069824215427131,-0.6080210092102011,-3.832621435569412,-3.183425936340086,-2.3938484561272686,-2.5883113212733324,-1.9067072178874929
-0.4993044247971477,-0.5246726583016313,-0.515487661557347,-0.5174044829153196,-0.5728160473151205,-0.613723785827169,-0.3220794176547038,-0.4969453559451589,-0.6189496537900232,-0.4997336582449442,-0.5443495535103486,-0.47209037336384896,-0.45888139947688117,-0.4618806626484574,-0.4096442261568249,-0.47572421625068395,-0.5430321668566811,-0.5674057645203665,-0.45381681541592733,-0.5205171706247315,-0.3795309413080513,-0.5069824215427131,-0.6080210092102011,-4.612923220994997,-4.022655908274871,-2.8315793630254324,-2.5883113212733324,-1.9067072178874929
-0.4993044247971477,-0.5246726583016313,-0.515487661557347,-0.4554772878491784,-0.5728160473151205,-0.613723785827169,-0.3220794176547038,-0.4969453559451589,-0.4939786432388143,-0.4997336582449442,-0.5443495535103486,-0.47209037336384896,-0.45888139947688117,-0.39124539724733587,-0.4096442261568249,-0.47572421625068395,-0.5430321668566811,-0.5674057645203665,-0.45381681541592733,-0.5205171706247315,-0.3795309413080513,-0.5069824215427131,-0.6080210092102011,-4.937796826568011,-4.313377147320429,-3.2900025891613915,-2.825811741103956,-1.9067072178874929
-0.4993044247971477,-0.5246726583016313,-0.515487661557347,-0.4554772878491784,-0.5728160473151205,-0.613723785827169,-0.3220794176547038,-0.4969453559451589,-0.4939786432388143,-0.4997336582449442,-0.5443495535103486,-0.47209037336384896,-0.45888139947688117,-0.39124539724733587,-0.4096442261568249,-0.5717273248394174,-0.4640438356939872,-0.5674057645203665,-0.45381681541592733,-0.5205171706247315,-0.3795309413080513,-0.5069824215427131,-0.6080210092102011,-4.107454960237064,-3.879822432666519,-2.8315793630254324,-2.825811741103956,-1.9067072178874929
-0.4993044247971477,-0.5246726583016313,-0.515487661557347,-0.5174044829153196,-0.5728160473151205,-0.613723785827169,-0.3220794176547038,-0.4969453559451589,-0.6189496537900232,-0.4997336582449442,-0.5443495535103486,-0.47209037336384896,-0.45888139947688117,-0.4618806626484574,-0.4096442261568249,-0.5717273248394174,-0.4640438356939872,-0.5674057645203665,-0.3656215891884091,-0.5205171706247315,-0.3795309413080513,-0.5069824215427131,-0.6080210092102011,-4.107454960237064,-3.448290121402192,-2.9206814767339364,-2.777864433369455,-1.9067072178874929
-0.4993044247971477,-0.5246726583016313,-0.515487661557347,-0.5174044829153196,-0.5728160473151205,-0.613723785827169,-0.3220794176547038,-0.4969453559451589,-0.6189496537900232,-0.4997336582449442,-0.5443495535103486,-0.4081376463147324,-0.45888139947688117,-0.39124539724733587,-0.4096442261568249,-0.5717273248394174,-0.5430321668566811,-0.5674057645203665,-0.45381681541592733,-0.5205171706247315,-0.27533293042298673,-0.5069824215427131,-0.6080210092102011,-4.172552929317731,-3.555353144503925,-2.7274161224643634,-2.777864433369455,-1.9067072178874929
-0.4993044247971477,-0.5246726583016313,-0.515487661557347,-0.5174044829153196,-0.5728160473151205,-0.613723785827169,-0.19655020709042656,-0.4969453559451589,-0.6189496537900232,-0.4997336582449442,-0.5443495535103486,-0.47209037336384896,-0.45888139947688117,-0.39124539724733587,-0.4096442261568249,-0.47572421625068395,-0.5430321668566811,-0.5674057645203665,-0.45381681541592733,-0.5205171706247315,-0.27533293042298673,-0.5069824215427131,-0.6080210092102011,-4.937796826568011,-4.007932855438258,-2.6228672564872015,-2.9674175454655782,-1.9067072178874929
-0.4993044247971477,-0.5246726583016313,-0.43097617935479204,-0.5174044829153196,-0.5728160473151205,-0.613723785827169,-0.3220794176547038,-0.4969453559451589,-0.6189496537900232,-0.4997336582449442,-0.5443495535103486,-0.47209037336384896,-0.45888139947688117,-0.4618806626484574,-0.4096442261568249,-0.47572421625068395,-0.5430321668566811,-0.5674057645203665,-0.3656215891884091,-0.5205171706247315,-0.4837289521931159,-0.5069824215427131,-0.6080210092102011,-6.525984430627266,-5.833300256159181,-4.904271760516282,-3.821524609319178,-2.7073249240448414
-0.4993044247971477,-0.5246726583016313,-0.43097617935479204,-0.5174044829153196,-0.5728160473151205,-0.613723785827169,-0.3220794176547038,-0.4969453559451589,-0.6189496537900232,-0.4997336582449442,-0.5443495535103486,-0.47209037336384896,-0.45888139947688117,-0.39124539724733587,-0.4096442261568249,-0.5717273248394174,-0.4640438356939872,-0.5674057645203665,-0.45381681541592733,-0.5205171706247315,-0.27533293042298673,-0.5069824215427131,-0.6080210092102011,-4.107454960237064,-3.1494667656490125,-2.1441373365295777,-2.5883113212733324,-1.9067072178874929
-0.4993044247971477,-0.5246726583016313,-0.515487661557347,-0.5174044829153196,-0.5728160473151205,-0.613723785827169,-0.3220794176547038,-0.4969453559451589,-0.3690076326876054,-0.4997336582449442,-0.5443495535103486,-0.47209037336384896,-0.4167293422513535,-0.4618806626484574,-0.4543794324442439,-0.5717273248394174,-0.4640438356939872,-0.5674057645203665,-0.3656215891884091,-0.5205171706247315,-0.3795309413080513,-0.5069824215427131,-0.6080210092102011,-2.6288180806695496,-1.6630092108620564,-1.1231276436965913,-2.1612577893465326,-2.15282778644196
-0.4993044247971477,-0.5246726583016313,-0.43097617935479204,-0.5174044829153196,-0.47358707274703654,-0.613723785827169,-0.3220794176547038,-0.4969453559451589,-0.4939786432388143,-0.4997336582449442,-0.5443495535103486,-0.4081376463147324,-0.4167293422513535,-0.4618806626484574,-0.4543794324442439,-0.5717273248394174,-0.5430321668566811,-0.5674057645203665,-0.3656215891884091,-0.5205171706247315,-0.3795309413080513,-0.5069824215427131,-0.6080210092102011,-2.5184002727636114,-1.6290500401709826,-1.4044208770451236,-2.3508109014426553,-2.15282778644196
-0.4993044247971477,-0.42648463453246854,-0.515487661557347,-0.5174044829153196,-0.5728160473151205,-0.613723785827169,-0.5731378387832584,-0.4298577328925624,-0.3690076326876054,-0.45465919051014503,-0.5443495535103486,-0.47209037336384896,-0.45888139947688117,-0.24997486644509287,-0.4096442261568249,-0.5717273248394174,-0.5430321668566811,-0.46650212754115983,-0.5420120416434456,-0.4529388345943609,-0.3795309413080513,-0.38841395198836887,-0.6080210092102011,-2.2697568566224766,-3.036290517287942,-2.550286129676937,-2.919470237731078,-3.1373100606598947
-0.4993044247971477,-0.5246726583016313,-0.515487661557347,-0.3935500927830373,-0.5728160473151205,-0.613723785827169,-0.5731378387832584,-0.4969453559451589,-0.3690076326876054,-0.4997336582449442,-0.5443495535103486,-0.47209037336384896,-0.45888139947688117,-0.3206101318462144,-0.4543794324442439,-0.5717273248394174,-0.5430321668566811,-0.5674057645203665,-0.3656215891884091,-0.5205171706247315,-0.5879269630781805,-0.5069824215427131,-0.6080210092102011,-1.6086903853273296,-2.6182034250415454,-2.84060357489489,-2.7139315013788687,-2.7996262540861956
-0.4993044247971477,-0.5246726583016313,-0.515487661557347,-0.5174044829153196,-0.5728160473151205,-0.613723785827169,-0.3220794176547038,-0.4969453559451589,-0.3690076326876054,-0.4997336582449442,-0.5443495535103486,-0.47209037336384896,-0.45888139947688117,-0.4618806626484574,-0.4096442261568249,-0.47572421625068395,-0.5430321668566811,-0.5674057645203665,-0.3656215891884091,-0.5205171706247315,-0.3795309413080513,-0.5069824215427131,-0.6080210092102011,-4.878199842428374,-4.022655908274871,-2.675141689475764,-2.5883113212733324,-1.9067072178874929
-0.4993044247971477,-0.5246726583016313,-0.515487661557347,-0.5174044829153196,-0.5728160473151205,-0.613723785827169,-0.19655020709042656,-0.4969453559451589,-0.3690076326876054,-0.4997336582449442,-0.5443495535103486,-0.47209037336384896,-0.45888139947688117,-0.4618806626484574,-0.4096442261568249,-0.5717273248394174,-0.4640438356939872,-0.5674057645203665,-0.3656215891884091,-0.5205171706247315,-0.3795309413080513,-0.5069824215427131,-0.6080210092102011,-3.1710212964931928,-2.6084760225650068,-2.1851363495890377,-2.1612577893465326,-1.9067072178874929
-0.4993044247971477,-0.5246726583016313,-0.515487661557347,-0.5174044829153196,-0.5728160473151205,-0.613723785827169,-0.3220794176547038,-0.4969453559451589,-0.4939786432388143,-0.4997336582449442,-0.5443495535103486,-0.47209037336384896,-0.4167293422513535,-0.4618806626484574,-0.4543794324442439,-0.37972110766195055,-0.5430321668566811,-0.5674057645203665,-0.3656215891884091,-0.5205171706247315,-0.27533293042298673,-0.5069824215427131,-0.6080210092102011,-4.107454960237064,-3.1008010139007314,-2.514532683586577,-2.5403640135388317,-1.9067072178874929
-0.4993044247971477,-0.5246726583016313,-0.515487661557347,-0.5174044829153196,-0.5728160473151205,-0.613723785827169,-0.5731378387832584,-0.4298577328925624,-0.24403662213639649,-0.4997336582449442,-0.4636708292251692,-0.47209037336384896,-0.45888139947688117,-0.3206101318462144,-0.36490901986940594,-0.47572421625068395,-0.5430321668566811,-0.5674057645203665,-0.5420120416434456,-0.5205171706247315,-0.4837289521931159,-0.32912971721119677,-0.6080210092102011,-2.320976306160899,-3.366058878427706,-2.7274161224643634,-2.919470237731078,-2.6450689235509603
-0.4993044247971477,-0.5246726583016313,-0.515487661557347,-0.5174044829153196,-0.5728160473151205,-0.613723785827169,-0.3220794176547038,-0.4969453559451589,-0.6189496537900232,-0.4997336582449442,-0.5443495535103486,-0.47209037336384896,-0.45888139947688117,-0.39124539724733587,-0.4096442261568249,-0.5717273248394174,-0.4640438356939872,-0.5674057645203665,-0.45381681541592733,-0.5205171706247315,-0.3795309413080513,-0.5069824215427131,-0.6080210092102011,-5.537105331036555,-4.760751636471874,-4.091974174221564,-3.394471077392378,-2.15282778644196
-0.4993044247971477,-0.5246726583016313,-0.515487661557347,-0.5174044829153196,-0.5728160473151205,-0.613723785827169,-0.3220794176547038,-0.4969453559451589,-0.3690076326876054,-0.4997336582449442,-0.5443495535103486,-0.47209037336384896,-0.45888139947688117,-0.39124539724733587,-0.4096442261568249,-0.5717273248394174,-0.4640438356939872,-0.5674057645203665,-0.45381681541592733,-0.5205171706247315,-0.27533293042298673,-0.5069824215427131,-0.6080210092102011,-4.372731581670449,-3.879822432666519,-2.7067238032265686,-2.825811741103956,-1.9067072178874929
-0.4993044247971477,-0.5246726583016313,-0.43097617935479204,-0.5174044829153196,-0.47358707274703654,-0.613723785827169,-0.3220794176547038,-0.4969453559451589,-0.4939786432388143,-0.4997336582449442,-0.5443495535103486,-0.47209037336384896,-0.45888139947688117,-0.39124539724733587,-0.4096442261568249,-0.5717273248394174,-0.4640438356939872,-0.5674057645203665,-0.45381681541592733,-0.5205171706247315,-0.27533293042298673,-0.5069824215427131,-0.6080210092102011,-3.394011979704856,-2.5032698607632535,-1.685714110393619,-2.3987582091772093,-1.9067072178874929
-0.4993044247971477,-0.5246726583016313,-0.43097617935479204,-0.5174044829153196,-0.5728160473151205,-0.613723785827169,-0.19655020709042656,-0.4969453559451589,-0.3690076326876054,-0.4997336582449442,-0.5443495535103486,-0.47209037336384896,-0.4167293422513535,-0.5325159280495789,-0.4543794324442439,-0.5717273248394174,-0.3850555045312933,-0.5674057645203665,-0.3656215891884091,-0.5205171706247315,-0.3795309413080513,-0.5069824215427131,-0.6080210092102011,-1.4137050575690682,-1.2576734469682278,-1.154709757447433,-1.5446511453236096,-1.9067072178874929
-0.4993044247971477,-0.5246726583016313,-0.515487661557347,-0.5174044829153196,-0.5728160473151205,-0.613723785827169,-0.3220794176547038,-0.4969453559451589,-0.4939786432388143,-0.4997336582449442,-0.5443495535103486,-0.5360431004129655,-0.4167293422513535,-0.4618806626484574,-0.4543794324442439,-0.5717273248394174,-0.4640438356939872,-0.46650212754115983,-0.3656215891884091,-0.5205171706247315,-0.3795309413080513,-0.5069824215427131,-0.6080210092102011,-2.7260279295115684,-1.6673050639441933,-0.8734165240989377,-1.9717046772504094,-1.9067072178874929
-0.4993044247971477,-0.5246726583016313,-0.515487661557347,-0.3935500927830373,-0.5728160473151205,-0.613723785827169,-0.5731378387832584,-0.4969453559451589,-0.3690076326876054,-0.4997336582449442,-0.4636708292251692,-0.4081376463147324,-0.4167293422513535,-0.4618806626484574,-0.4543794324442439,-0.5717273248394174,-0.5430321668566811,-0.5674057645203665,-0.5420120416434456,-0.5205171706247315,-0.3795309413080513,-0.32912971721119677,-0.6080210092102011,-2.2697568566224766,-2.9521317551562127,-3.0045380234733408,-2.6676732773769416,-2.15282778644196
-0.4993044247971477,-0.5246726583016313,-0.515487661557347,-0.4554772878491784,-0.5728160473151205,-0.613723785827169,-0.5731378387832584,-0.4969453559451589,-0.4939786432388143,-0.4997336582449442,-0.4636708292251692,-0.4081376463147324,-0.45888139947688117,-0.3206101318462144,-0.36490901986940594,-0.5717273248394174,-0.5430321668566811,-0.5674057645203665,-0.5420120416434456,-0.5205171706247315,-0.3795309413080513,-0.32912971721119677,-0.6080210092102011,-4.387789469845745,-5.227561023170505,-5.061095059482044,-3.6633861455921637,-2.3989483549964272
-0.4993044247971477,-0.5246726583016313,-0.515487661557347,-0.5174044829153196,-0.5728160473151205,-0.613723785827169,-0.3220794176547038,-0.4969453559451589,-0.24403662213639649,-0.4997336582449442,-0.5443495535103486,-0.47209037336384896,-0.45888139947688117,-0.4618806626484574,-0.4096442261568249,-0.5717273248394174,-0.4640438356939872,-0.5674057645203665,-0.2774263629608908,-0.5205171706247315,-0.3795309413080513,-0.5069824215427131,-0.6080210092102011,-4.149740898458785,-3.6694326712040555,-4.045854410127992,-3.7735773015846776,-2.6450689235509603
-0.42785790348571373,-0.3282966107633057,-0.17744173274712702,-0.4554772878491784,-0.3743580981789526,-0.4904120782822182,0.18003742460240535,-0.2956824867873695,-0.24403662213639649,-0.3645102550405468,-0.4636708292251692,-0.08837401106914956,-0.4167293422513535,-0.39124539724733587,-0.4543794324442439,-0.18771489048448378,-0.3060671733685994,-0.5674057645203665,-0.3656215891884091,-0.38536049856399035,-0.3795309413080513,-0.44769818676554096,-0.4768693700334552,0.5053764953220323,0.3991766155679326,0.4244008350620256,0.6013583053733934,0.7064843121498728
-0.3564113821742798,-0.3282966107633057,-0.34646469715223704,-0.4554772878491784,-0.3743580981789526,-0.36710037073726737,-0.19655020709042656,-0.362770109839966,-0.11906561158518758,-0.4095847227753459,-0.22163465636963087,-0.28023219221649925,-0.33242522780029815,-0.39124539724733587,-0.4096442261568249,-0.28371799907321715,-0.3850555045312933,-0.5674057645203665,-0.2774263629608908,-0.18262549047287877,-0.17113491953792215,-0.44769818676554096,-0.6080210092102011,0.7028448978633174,0.6764233555429054,0.6813443724896446,0.5334516867776246,0.5344945763176537
-0.4993044247971477,-0.42648463453246854,-0.34646469715223704,-0.3935500927830373,-0.3743580981789526,-0.613723785827169,-0.4476086282189812,-0.4969453559451589,-0.24403662213639649,-0.3194357873057476,-0.38299210493998975,-0.34418491926561584,-0.3745772850258258,-0.3206101318462144,-0.36490901986940594,-0.18771489048448378,-0.3850555045312933,-0.5674057645203665,-0.3656215891884091,-0.38536049856399035,-0.27533293042298673,-0.44769818676554096,-0.34571773085670937,0.502520410963303,0.45238516292287256,0.6660392375126241,0.4598055472343209,0.3750457210424257
-0.21351833955141186,-0.23010858699414283,-0.09293025054457199,-0.3935500927830373,-0.17590014904278478,-0.12047695564736573,-0.5731378387832584,-0.4298577328925624,-0.4939786432388143,-0.4997336582449442,-0.14095593208445142,-0.5360431004129655,-0.4167293422513535,-0.39124539724733587,-0.4096442261568249,-0.5717273248394174,0.009886151282176214,0.5425342422509069,-0.45381681541592733,-0.11504715444250822,-0.3795309413080513,-0.38841395198836887,0.4411921042037657,-1.1657167952557606,-0.4479618326496574,0.31447137434303046,0.7407342107709983,0.8715248551128921
-0.21351833955141186,-0.23010858699414283,-0.26195321494968205,-0.3935500927830373,-0.2751291236108687,-0.12047695564736573,-0.5731378387832584,-0.2956824867873695,-0.11906561158518758,-0.2743613195709485,-0.22163465636963087,-0.47209037336384896,-0.3745772850258258,-0.39124539724733587,-0.320173813581987,-0.47572421625068395,-0.2270788422059055,0.3407269682924935,-0.2774263629608908,-0.2502038265032493,-0.17113491953792215,-0.32912971721119677,-0.08341445250321768,-0.5366431690443378,-0.030549572888024963,0.4379684757775249,0.7118232692942572,0.8418716413075563
-0.14207181823997792,-0.13192056322497997,-0.34646469715223704,-0.3935500927830373,-0.5728160473151205,0.3727698745324376,-0.5731378387832584,-0.4298577328925624,0.13087640951723023,-0.4997336582449442,-0.060277207799271974,-0.5360431004129655,-0.4167293422513535,-0.39124539724733587,-0.27543860729456804,-0.5717273248394174,-0.3850555045312933,0.0380160573548735,-0.45381681541592733,-0.2502038265032493,-0.27533293042298673,-0.38841395198836887,0.4411921042037657,-1.0624199460416632,-0.4256923272801794,0.23855766770107104,0.6338515068649596,0.8694979280542704
-0.28496486086284584,-0.03373253945581713,-0.00841876834201697,-0.5174044829153196,-0.47358707274703654,0.1261464594425359,-0.4476086282189812,-0.362770109839966,0.005905398966021323,-0.4095847227753459,-0.5443495535103486,-0.4081376463147324,-0.33242522780029815,-0.39124539724733587,-0.36490901986940594,-0.47572421625068395,-0.3060671733685994,-0.36559849056195315,-0.45381681541592733,-0.4529388345943609,-0.27533293042298673,-0.44769818676554096,0.4411921042037657,-0.291192019403282,-0.3568903001923388,0.06390989518718079,0.4554995801320191,0.668927370789914
-0.21351833955141186,-0.3282966107633057,-0.34646469715223704,-0.5174044829153196,-0.47358707274703654,0.3727698745324376,-0.3220794176547038,-0.4969453559451589,-0.24403662213639649,-0.3194357873057476,-0.38299210493998975,-0.5360431004129655,-0.3745772850258258,-0.4618806626484574,-0.4543794324442439,-0.47572421625068395,-0.3850555045312933,-0.2646948535827465,-0.45381681541592733,-0.38536049856399035,-0.3795309413080513,-0.44769818676554096,-0.4768693700334552,-0.7165825167585688,-0.30554444376408624,0.29499310729883677,0.5507982899224195,0.6643074315345536
-0.4993044247971477,-0.3282966107633057,-0.515487661557347,-0.5174044829153196,-0.5728160473151205,-0.12047695564736573,-0.4476086282189812,-0.4969453559451589,-0.6189496537900232,-0.45465919051014503,-0.4636708292251692,-0.5360431004129655,-0.45888139947688117,-0.4618806626484574,-0.49911463873166284,-0.5717273248394174,-0.5430321668566811,-0.2646948535827465,-0.45381681541592733,-0.5205171706247315,-0.3795309413080513,-0.5069824215427131,0.17888882585027402,-3.173041722674642,-3.425449655652176,-4.05798583515402,-2.7261871966759283,-1.6119822792429255
0.4295003522514938,0.5553956031591599,-0.00841876834201697,0.039940272679950546,0.12178677466146696,0.8660167047122409,0.30556663516668264,-0.22859486373477308,1.0056734833756924,-0.3645102550405468,0.020401516485907475,-0.5360431004129655,-0.33242522780029815,-0.39124539724733587,-0.4096442261568249,-0.0917117818957504,0.08887448244487012,0.6434378792301135,0.1635497681767005,-0.04746881841213769,0.03726110223220701,-0.38841395198836887,1.88386013514797,-0.5111963464777103,0.16977766104757716,0.835779318765901,1.1304453506678689,1.2829362803643996
0.28660730962862585,-0.23010858699414283,-0.26195321494968205,-0.4554772878491784,-0.3743580981789526,0.1261464594425359,-0.5731378387832584,-0.4969453559451589,-0.11906561158518758,-0.4095847227753459,-0.4636708292251692,-0.5360431004129655,-0.4167293422513535,-0.4618806626484574,-0.49911463873166284,-0.47572421625068395,-0.2270788422059055,0.13891969433408016,-0.18923113673337255,-0.38536049856399035,-0.4837289521931159,-0.44769818676554096,0.7034953825572574,-1.5414970420207614,-0.5891955237441739,0.18378510867187955,0.678993979286599,0.9124803632965616
-0.21351833955141186,-0.13192056322497997,-0.26195321494968205,-0.5174044829153196,-0.3743580981789526,-0.24378866319231654,-0.4476086282189812,-0.4298577328925624,0.005905398966021323,-0.45465919051014503,-0.4636708292251692,-0.4081376463147324,-0.4167293422513535,-0.5325159280495789,-0.49911463873166284,-0.5717273248394174,-0.3060671733685994,-0.46650212754115983,-0.2774263629608908,-0.4529388345943609,-0.4837289521931159,-0.5069824215427131,-0.08341445250321768,-0.5666555256388875,-0.6501301695496752,-0.3267999044461972,0.05849473298123871,0.0017838131752803193
0.0008212243828900208,-0.3282966107633057,-0.43097617935479204,-0.4554772878491784,-0.3743580981789526,-0.36710037073726737,-0.5731378387832584,-0.4969453559451589,0.005905398966021323,-0.4095847227753459,-0.30231338065481034,-0.47209037336384896,-0.45888139947688117,-0.4618806626484574,-0.4096442261568249,-0.47572421625068395,-0.4640438356939872,-0.36559849056195315,-0.3656215891884091,-0.31778216253361985,-0.5879269630781805,-0.5069824215427131,-0.34571773085670937,0.17706537241879305,-0.06192966524241434,0.16286453035778145,0.499442155111926,0.565382821311967
0.5723933948743617,0.9481476982358114,-0.00841876834201697,-0.4554772878491784,-0.17590014904278478,1.1126401198021425,-0.5731378387832584,-0.4298577328925624,0.13087640951723023,-0.45465919051014503,-0.30231338065481034,-0.5360431004129655,-0.2902731705747705,-0.3206101318462144,-0.4096442261568249,-0.47572421625068395,-0.3060671733685994,0.3407269682924935,-0.2774263629608908,-0.18262549047287877,-0.06693690865285758,-0.38841395198836887,0.7034953825572574,-1.3880344920697418,-0.767659099776927,-0.07070993939875982,0.6781137026116631,1.0680215556577564
-0.4993044247971477,-0.03373253945581713,-0.34646469715223704,-0.4554772878491784,-0.47358707274703654,0.0028347518975851004,-0.5731378387832584,-0.4969453559451589,0.25584742006843914,-0.3645102550405468,-0.22163465636963087,-0.47209037336384896,-0.4167293422513535,-0.10870433564284986,-0.49911463873166284,-0.47572421625068395,-0.2270788422059055,-0.06288757962433317,-0.3656215891884091,-0.5205171706247315,-0.3795309413080513,-0.2698454824340247,0.9657986609107491,-1.3843244554866536,-1.389482126511922,-0.8748335385880129,0.1299949059848596,0.5278157275738635
-0.21351833955141186,-0.03373253945581713,-0.515487661557347,-0.4554772878491784,-0.3743580981789526,-0.36710037073726737,-0.4476086282189812,-0.4298577328925624,-0.11906561158518758,-0.4095847227753459,-0.30231338065481034,-0.4081376463147324,-0.3745772850258258,-0.5325159280495789,-0.4543794324442439,-0.47572421625068395,-0.3060671733685994,-0.16379121660353985,-0.5420120416434456,-0.5205171706247315,-0.4837289521931159,-0.5069824215427131,1.2281019392642407,-2.7022053020322936,-2.145169426656509,-1.335693954348449,-0.7044424012719401,-0.0914079369606811
-0.21351833955141186,-0.42648463453246854,-0.34646469715223704,-0.3316228977168962,-0.47358707274703654,-0.36710037073726737,-0.4476086282189812,-0.4298577328925624,0.13087640951723023,-0.45465919051014503,-0.38299210493998975,-0.5360431004129655,-0.45888139947688117,-0.3206101318462144,-0.49911463873166284,-0.47572421625068395,-0.3850555045312933,-0.16379121660353985,-0.5420120416434456,-0.31778216253361985,-0.4837289521931159,-0.44769818676554096,0.04773718667352818,-0.23611171678508266,-0.06529541543944589,0.31189767072661584,0.4338031254053274,0.3496246763898248
-0.3564113821742798,-0.13192056322497997,-0.34646469715223704,-0.3935500927830373,-0.5728160473151205,-0.613723785827169,-0.5731378387832584,-0.4298577328925624,-0.11906561158518758,-0.45465919051014503,-0.38299210493998975,-0.5360431004129655,-0.45888139947688117,-0.5325159280495789,-0.4543794324442439,-0.37972110766195055,-0.3060671733685994,-0.46650212754115983,-0.45381681541592733,-0.38536049856399035,-0.5879269630781805,-0.5069824215427131,-0.08341445250321768,-1.264676069648713,-0.6605909425112377,-0.09967172915958114,-0.6289519108143791,-0.5997725219715329
-0.3564113821742798,-0.3282966107633057,-0.34646469715223704,-0.5174044829153196,-0.3743580981789526,0.0028347518975851004,-0.5731378387832584,-0.4969453559451589,-0.3690076326876054,-0.3645102550405468,-0.5443495535103486,-0.5360431004129655,-0.3745772850258258,-0.4618806626484574,-0.4543794324442439,-0.5717273248394174,-0.4640438356939872,-0.2646948535827465,-0.5420120416434456,-0.4529388345943609,-0.5879269630781805,-0.44769818676554096,0.04773718667352818,-1.6281760966152707,-1.297573121354299,-0.9824583567055803,-0.22521380331058743,0.07197117492680805
